timestamp;implementation;target_tps;duration_s;bucket_start_s;count;p50_ms;max_ms
2026-07-31T15:51:09+02:00;xv5;80;600;0.0;2341;51.73;129.06
2026-07-31T15:51:09+02:00;xv5;80;600;30.0;2341;51.67;121.05
2026-07-31T15:51:09+02:00;xv5;80;600;60.0;2340;51.74;127.21
2026-07-31T15:51:09+02:00;xv5;80;600;90.0;2342;51.75;128.12
2026-07-31T15:51:09+02:00;xv5;80;600;120.0;2341;51.7;128.25
2026-07-31T15:51:09+02:00;xv5;80;600;150.0;2341;51.7;122.19
2026-07-31T15:51:09+02:00;xv5;80;600;180.0;2342;51.78;116.51
2026-07-31T15:51:09+02:00;xv5;80;600;210.0;2339;51.71;129.0
2026-07-31T15:51:09+02:00;xv5;80;600;240.0;2335;52.08;124.33
2026-07-31T15:51:09+02:00;xv5;80;600;270.0;2339;51.74;127.86
2026-07-31T15:51:09+02:00;xv5;80;600;300.0;562;51.81;1751367.3
2026-07-31T16:03:24+02:00;xv6java;100;600;0.0;2867;52.7;359.96
2026-07-31T16:03:24+02:00;xv6java;100;600;30.0;2889;52.03;125.75
2026-07-31T16:03:24+02:00;xv6java;100;600;60.0;2908;51.75;125.03
2026-07-31T16:03:24+02:00;xv6java;100;600;90.0;2911;51.69;116.58
2026-07-31T16:03:24+02:00;xv6java;100;600;120.0;2902;51.77;116.52
2026-07-31T16:03:24+02:00;xv6java;100;600;150.0;2860;52.52;282.97
2026-07-31T16:03:24+02:00;xv6java;100;600;180.0;2890;52.28;135.55
2026-07-31T16:03:24+02:00;xv6java;100;600;210.0;2890;52.16;129.6
2026-07-31T16:03:24+02:00;xv6java;100;600;240.0;2890;52.22;124.68
2026-07-31T16:03:24+02:00;xv6java;100;600;270.0;2896;51.95;115.99
2026-07-31T16:03:24+02:00;xv6java;100;600;300.0;2902;51.94;123.45
2026-07-31T16:03:24+02:00;xv6java;100;600;330.0;2896;52.01;123.8
2026-07-31T16:03:24+02:00;xv6java;100;600;360.0;2897;52.13;139.48
2026-07-31T16:03:24+02:00;xv6java;100;600;390.0;2896;52.05;118.06
2026-07-31T16:03:24+02:00;xv6java;100;600;420.0;2880;52.26;199.96
2026-07-31T16:03:24+02:00;xv6java;100;600;450.0;2730;88.62;1639.79
2026-07-31T16:03:24+02:00;xv6java;100;600;480.0;2706;63.1;306.94
2026-07-31T16:03:24+02:00;xv6java;100;600;510.0;2770;58.79;493.93
2026-07-31T16:03:24+02:00;xv6java;100;600;540.0;2897;52.02;117.13
2026-07-31T16:03:24+02:00;xv6java;100;600;570.0;2894;51.97;124.5
2026-07-31T16:16:07+02:00;xv7cpp;100;600;0.0;2931;2.13;6.29
2026-07-31T16:16:07+02:00;xv7cpp;100;600;30.0;2927;2.15;5.02
2026-07-31T16:16:07+02:00;xv7cpp;100;600;60.0;2928;2.16;8.71
2026-07-31T16:16:07+02:00;xv7cpp;100;600;90.0;2931;2.14;6.21
2026-07-31T16:16:07+02:00;xv7cpp;100;600;120.0;2927;2.15;4.65
2026-07-31T16:16:07+02:00;xv7cpp;100;600;150.0;2930;2.12;4.94
2026-07-31T16:16:07+02:00;xv7cpp;100;600;180.0;2928;2.21;7.36
2026-07-31T16:16:07+02:00;xv7cpp;100;600;210.0;2931;2.12;4.4
2026-07-31T16:16:07+02:00;xv7cpp;100;600;240.0;2871;10.62;168.9
2026-07-31T16:16:07+02:00;xv7cpp;100;600;270.0;2900;10.57;11.4
2026-07-31T16:16:07+02:00;xv7cpp;100;600;300.0;2912;10.5;12.24
2026-07-31T16:16:07+02:00;xv7cpp;100;600;330.0;2907;10.52;11.08
2026-07-31T16:16:07+02:00;xv7cpp;100;600;360.0;2910;10.5;11.15
2026-07-31T16:16:07+02:00;xv7cpp;100;600;390.0;2910;10.5;12.64
2026-07-31T16:16:07+02:00;xv7cpp;100;600;420.0;2913;10.49;12.03
2026-07-31T16:16:07+02:00;xv7cpp;100;600;450.0;2913;10.48;11.37
2026-07-31T16:16:07+02:00;xv7cpp;100;600;480.0;2912;10.5;12.7
2026-07-31T16:16:07+02:00;xv7cpp;100;600;510.0;2912;10.49;12.26
2026-07-31T16:16:07+02:00;xv7cpp;100;600;540.0;2912;10.49;11.3
2026-07-31T16:16:07+02:00;xv7cpp;100;600;570.0;2911;10.49;41.35
2026-07-31T16:40:00+02:00;xv6java;100;300;0.0;2870;52.79;377.64
2026-07-31T16:40:00+02:00;xv6java;100;300;30.0;2894;52.05;123.52
2026-07-31T16:40:00+02:00;xv6java;100;300;60.0;2905;51.7;123.74
2026-07-31T16:40:00+02:00;xv6java;100;300;90.0;2913;51.73;126.09
2026-07-31T16:40:00+02:00;xv6java;100;300;120.0;2913;51.63;123.39
2026-07-31T16:40:00+02:00;xv6java;100;300;150.0;2917;51.67;123.06
2026-07-31T16:40:00+02:00;xv6java;100;300;180.0;2915;51.63;118.07
2026-07-31T16:40:00+02:00;xv6java;100;300;210.0;2914;51.6;115.9
2026-07-31T16:40:00+02:00;xv6java;100;300;240.0;2921;51.57;125.78
2026-07-31T16:40:00+02:00;xv6java;100;300;270.0;2910;51.74;133.55
2026-07-31T17:33:01+02:00;xv5;80;600;0.0;2343;51.64;119.4
2026-07-31T17:33:01+02:00;xv5;80;600;30.0;2343;51.63;128.4
2026-07-31T17:33:01+02:00;xv5;80;600;60.0;2343;51.59;128.58
2026-07-31T17:33:01+02:00;xv5;80;600;90.0;2344;51.58;120.01
2026-07-31T17:33:01+02:00;xv5;80;600;120.0;2342;51.63;118.07
2026-07-31T17:33:01+02:00;xv5;80;600;150.0;2344;51.64;125.49
2026-07-31T17:33:01+02:00;xv5;80;600;180.0;2343;51.64;128.67
2026-07-31T17:33:01+02:00;xv5;80;600;210.0;2341;51.71;120.67
2026-07-31T17:33:01+02:00;xv5;80;600;240.0;2342;51.66;128.44
2026-07-31T17:33:01+02:00;xv5;80;600;270.0;2285;51.65;2568063.85
2026-07-31T17:45:33+02:00;xv5;80;60;0.0;2338;51.8;129.09
2026-07-31T17:45:33+02:00;xv5;80;60;30.0;2338;51.8;128.37
2026-07-31T18:26:34+02:00;xv6java;100;300;0.0;2869;52.76;349.08
2026-07-31T18:26:34+02:00;xv6java;100;300;30.0;2892;51.92;121.62
2026-07-31T18:26:34+02:00;xv6java;100;300;60.0;2909;51.68;123.8
2026-07-31T18:26:34+02:00;xv6java;100;300;90.0;2911;51.64;122.51
2026-07-31T18:26:34+02:00;xv6java;100;300;120.0;2912;51.63;123.64
2026-07-31T18:26:34+02:00;xv6java;100;300;150.0;2913;51.62;119.09
2026-07-31T18:26:34+02:00;xv6java;100;300;180.0;2916;51.58;119.42
2026-07-31T18:26:34+02:00;xv6java;100;300;210.0;2905;51.75;122.19
2026-07-31T18:26:34+02:00;xv6java;100;300;240.0;2919;51.51;123.48
2026-07-31T18:26:34+02:00;xv6java;100;300;270.0;2892;52.09;126.78
2026-07-31T18:26:34+02:00;xv6java;100;300;300.0;1;3.24;3.24
2026-07-31T20:16:37+02:00;xv5;150;30;-30.0;1;73.84;73.84
2026-07-31T20:16:37+02:00;xv5;150;30;0.0;4011;8662.98;17045.51
2026-07-31T20:18:11+02:00;xv5;80;600;-30.0;1;73.84;73.84
2026-07-31T20:18:11+02:00;xv5;80;600;0.0;6572;14070.79;26540.37
2026-07-31T20:18:11+02:00;xv5;80;600;30.0;2310;21595.16;26461.51
2026-07-31T20:18:11+02:00;xv5;80;600;60.0;2302;10910.68;16374.1
2026-07-31T20:18:11+02:00;xv5;80;600;90.0;2300;166.45;5754.52
2026-07-31T20:18:11+02:00;xv5;80;600;120.0;285;55.75;129.67
2026-07-31T20:26:18+02:00;xv6java;100;300;0.0;2804;54.65;537.42
2026-07-31T20:26:18+02:00;xv6java;100;300;30.0;2831;53.61;128.22
2026-07-31T20:26:18+02:00;xv6java;100;300;60.0;2842;53.39;126.75
2026-07-31T20:26:18+02:00;xv6java;100;300;90.0;2844;53.38;126.28
2026-07-31T20:26:18+02:00;xv6java;100;300;120.0;2846;53.46;119.06
2026-07-31T20:26:18+02:00;xv6java;100;300;150.0;2851;53.13;117.03
2026-07-31T20:26:18+02:00;xv6java;100;300;180.0;2840;53.6;126.95
2026-07-31T20:26:18+02:00;xv6java;100;300;210.0;2846;53.36;124.58
2026-07-31T20:26:18+02:00;xv6java;100;300;240.0;2844;53.29;116.63
2026-07-31T20:26:18+02:00;xv6java;100;300;270.0;2816;53.9;121.58
2026-07-31T20:26:18+02:00;xv6java;100;300;300.0;1;47.37;47.37
2026-07-31T20:36:32+02:00;xv5;80;600;0.0;2296;65.49;143.5
2026-07-31T20:36:32+02:00;xv5;80;600;30.0;2294;65.8;144.04
2026-07-31T20:36:32+02:00;xv5;80;600;60.0;2294;65.64;156.7
2026-07-31T20:36:32+02:00;xv5;80;600;90.0;2295;65.49;148.53
2026-07-31T20:36:32+02:00;xv5;80;600;120.0;2296;65.23;149.71
2026-07-31T20:36:32+02:00;xv5;80;600;150.0;2294;64.37;143.97
2026-07-31T20:36:32+02:00;xv5;80;600;180.0;2296;64.19;157.82
2026-07-31T20:36:32+02:00;xv5;80;600;210.0;2294;62.86;144.26
2026-07-31T20:36:32+02:00;xv5;80;600;240.0;2296;63.41;144.93
2026-07-31T20:36:32+02:00;xv5;80;600;270.0;2293;65.32;137.17
2026-07-31T20:36:32+02:00;xv5;80;600;300.0;2292;65.14;145.54
2026-07-31T20:36:32+02:00;xv5;80;600;330.0;2295;62.96;143.99
2026-07-31T20:36:32+02:00;xv5;80;600;360.0;2294;65.14;146.29
2026-07-31T20:36:32+02:00;xv5;80;600;390.0;2296;65.44;152.13
2026-07-31T20:36:32+02:00;xv5;80;600;420.0;2292;65.27;136.14
2026-07-31T20:36:32+02:00;xv5;80;600;450.0;2298;65.01;137.11
2026-07-31T20:36:32+02:00;xv5;80;600;480.0;2295;65.26;145.44
2026-07-31T20:36:32+02:00;xv5;80;600;510.0;2293;62.31;144.53
2026-07-31T20:36:32+02:00;xv5;80;600;540.0;2295;65.26;139.0
2026-07-31T20:36:32+02:00;xv5;80;600;570.0;2293;65.75;132.67
2026-07-31T20:48:48+02:00;xv6java;100;600;0.0;2811;54.38;368.38
2026-07-31T20:48:48+02:00;xv6java;100;600;30.0;2830;53.53;110.35
2026-07-31T20:48:48+02:00;xv6java;100;600;60.0;2844;53.41;126.75
2026-07-31T20:48:48+02:00;xv6java;100;600;90.0;2844;53.37;120.01
2026-07-31T20:48:48+02:00;xv6java;100;600;120.0;2850;53.18;118.58
2026-07-31T20:48:48+02:00;xv6java;100;600;150.0;2851;53.26;126.74
2026-07-31T20:48:48+02:00;xv6java;100;600;180.0;2849;53.36;119.49
2026-07-31T20:48:48+02:00;xv6java;100;600;210.0;2850;53.4;130.07
2026-07-31T20:48:48+02:00;xv6java;100;600;240.0;2903;51.63;119.63
2026-07-31T20:48:48+02:00;xv6java;100;600;270.0;2913;51.64;115.52
2026-07-31T20:48:48+02:00;xv6java;100;600;300.0;2914;51.65;123.33
2026-07-31T20:48:48+02:00;xv6java;100;600;330.0;2922;51.52;124.99
2026-07-31T20:48:48+02:00;xv6java;100;600;360.0;2914;51.54;121.95
2026-07-31T20:48:48+02:00;xv6java;100;600;390.0;2910;51.56;123.47
2026-07-31T20:48:48+02:00;xv6java;100;600;420.0;2845;52.88;123.95
2026-07-31T20:48:48+02:00;xv6java;100;600;450.0;2814;53.37;109.31
2026-07-31T20:48:48+02:00;xv6java;100;600;480.0;2834;53.03;116.98
2026-07-31T20:48:48+02:00;xv6java;100;600;510.0;2849;52.79;125.23
2026-07-31T20:48:48+02:00;xv6java;100;600;540.0;2815;53.2;119.22
2026-07-31T20:48:48+02:00;xv6java;100;600;570.0;2811;53.54;126.76
2026-07-31T21:00:58+02:00;xv7cpp;100;600;0.0;2932;2.19;5.87
2026-07-31T21:00:58+02:00;xv7cpp;100;600;30.0;2931;2.17;4.92
2026-07-31T21:00:58+02:00;xv7cpp;100;600;60.0;2927;2.17;4.14
2026-07-31T21:00:58+02:00;xv7cpp;100;600;90.0;2927;2.16;4.07
2026-07-31T21:00:58+02:00;xv7cpp;100;600;120.0;2917;2.48;22.35
2026-07-31T21:00:58+02:00;xv7cpp;100;600;150.0;2904;10.52;11.48
2026-07-31T21:00:58+02:00;xv7cpp;100;600;180.0;2897;10.53;11.86
2026-07-31T21:00:58+02:00;xv7cpp;100;600;210.0;2864;10.75;30.63
2026-07-31T21:00:58+02:00;xv7cpp;100;600;240.0;2892;10.55;11.69
2026-07-31T21:00:58+02:00;xv7cpp;100;600;270.0;2907;10.5;13.02
2026-07-31T21:00:58+02:00;xv7cpp;100;600;300.0;2897;10.57;11.71
2026-07-31T21:00:58+02:00;xv7cpp;100;600;330.0;2915;10.49;11.54
2026-07-31T21:00:58+02:00;xv7cpp;100;600;360.0;2876;10.66;11.61
2026-07-31T21:00:58+02:00;xv7cpp;100;600;390.0;2874;10.66;11.7
2026-07-31T21:00:58+02:00;xv7cpp;100;600;420.0;2891;10.59;11.75
2026-07-31T21:00:58+02:00;xv7cpp;100;600;450.0;2898;10.52;11.84
2026-07-31T21:00:58+02:00;xv7cpp;100;600;480.0;2878;10.64;11.66
2026-07-31T21:00:58+02:00;xv7cpp;100;600;510.0;2860;10.74;11.63
2026-07-31T21:00:58+02:00;xv7cpp;100;600;540.0;2887;10.62;11.6
2026-07-31T21:00:58+02:00;xv7cpp;100;600;570.0;2912;10.49;42.69
2026-07-31T21:28:19+02:00;xv7cpp;100;600;0.0;2931;2.14;4.54
2026-07-31T21:28:19+02:00;xv7cpp;100;600;30.0;2928;2.14;3.79
2026-07-31T21:28:19+02:00;xv7cpp;100;600;60.0;2930;2.18;8.52
2026-07-31T21:28:19+02:00;xv7cpp;100;600;90.0;2932;2.14;4.55
2026-07-31T21:28:19+02:00;xv7cpp;100;600;120.0;2922;2.18;4.02
2026-07-31T21:28:19+02:00;xv7cpp;100;600;150.0;2933;2.14;3.91
2026-07-31T21:28:19+02:00;xv7cpp;100;600;180.0;2934;2.15;4.36
2026-07-31T21:28:19+02:00;xv7cpp;100;600;210.0;2931;2.15;4.05
2026-07-31T21:28:19+02:00;xv7cpp;100;600;240.0;2930;2.15;5.42
2026-07-31T21:28:19+02:00;xv7cpp;100;600;270.0;2924;2.15;4.08
2026-07-31T21:28:19+02:00;xv7cpp;100;600;300.0;2927;2.17;4.0
2026-07-31T21:28:19+02:00;xv7cpp;100;600;330.0;2923;2.2;5.14
2026-07-31T21:28:19+02:00;xv7cpp;100;600;360.0;2929;2.16;4.24
2026-07-31T21:28:19+02:00;xv7cpp;100;600;390.0;2926;2.29;4.04
2026-07-31T21:28:19+02:00;xv7cpp;100;600;420.0;2921;2.42;3.82
2026-07-31T21:28:19+02:00;xv7cpp;100;600;450.0;2930;2.16;3.83
2026-07-31T21:28:19+02:00;xv7cpp;100;600;480.0;2925;2.14;3.88
2026-07-31T21:28:19+02:00;xv7cpp;100;600;510.0;2923;2.3;6.35
2026-07-31T21:28:19+02:00;xv7cpp;100;600;540.0;2909;2.86;5.0
2026-07-31T21:28:19+02:00;xv7cpp;100;600;570.0;2928;2.24;3.99
2026-07-31T22:46:17+02:00;xv5;80;60;0.0;2331;72.25;438.81
2026-07-31T22:46:17+02:00;xv5;80;60;30.0;2333;52.03;133.25
2026-07-31T23:22:41+02:00;xv6java;80;60;0.0;2063;104.14;1453.22
2026-07-31T23:22:41+02:00;xv6java;80;60;30.0;2061;78.44;297.05
2026-07-31T23:48:34+02:00;xv7cpp;80;60;0.0;2325;2.49;17.4
2026-07-31T23:48:34+02:00;xv7cpp;80;60;30.0;2325;2.47;9.57
2026-07-31T23:52:48+02:00;xv5;80;30;0.0;2337;51.93;125.26
2026-07-31T23:53:37+02:00;xv6java;80;30;0.0;2326;54.03;304.68
2026-07-31T23:54:18+02:00;xv7cpp;80;30;0.0;2328;2.43;15.18
2026-08-01T12:59:06+02:00;router_py;50;30;0.0;1473;55.68;114.59
2026-08-01T13:01:08+02:00;router_java;50;30;0.0;1445;63.74;525.04
2026-08-01T13:09:09+02:00;router_cpp;50;30;0.0;1437;4.92;11.52
2026-08-01T13:16:55+02:00;router_cpp;50;30;0.0;1438;4.01;8.64
2026-08-01T13:17:57+02:00;router_java;50;30;0.0;1444;63.47;378.67
2026-08-01T13:19:39+02:00;router_py;50;30;0.0;1446;63.37;126.31
2026-08-01T13:27:10+02:00;router_java;100;300;0.0;2802;56.7;560.24
2026-08-01T13:27:10+02:00;router_java;100;300;30.0;2786;54.55;130.17
2026-08-01T13:27:10+02:00;router_java;100;300;60.0;2773;54.6;118.92
2026-08-01T13:27:10+02:00;router_java;100;300;90.0;2778;54.77;113.27
2026-08-01T13:27:10+02:00;router_java;100;300;120.0;2772;54.61;121.0
2026-08-01T13:27:10+02:00;router_java;100;300;150.0;2772;54.87;127.42
2026-08-01T13:27:10+02:00;router_java;100;300;180.0;2774;54.88;122.42
2026-08-01T13:27:10+02:00;router_java;100;300;210.0;2769;54.76;131.3
2026-08-01T13:27:10+02:00;router_java;100;300;240.0;2774;54.64;132.84
2026-08-01T13:27:10+02:00;router_java;100;300;270.0;2786;54.86;123.48
2026-08-01T14:27:55+02:00;router_py;80;600;0.0;2281;64.93;146.29
2026-08-01T14:27:55+02:00;router_py;80;600;30.0;2280;66.11;161.8
2026-08-01T14:27:55+02:00;router_py;80;600;60.0;2279;66.18;144.52
2026-08-01T14:27:55+02:00;router_py;80;600;90.0;2279;66.92;169.89
2026-08-01T14:27:55+02:00;router_py;80;600;120.0;2279;66.44;153.66
2026-08-01T14:27:55+02:00;router_py;80;600;150.0;2281;65.93;167.34
2026-08-01T14:27:55+02:00;router_py;80;600;180.0;2281;62.98;145.36
2026-08-01T14:27:55+02:00;router_py;80;600;210.0;2280;66.0;158.13
2026-08-01T14:27:55+02:00;router_py;80;600;240.0;2279;66.82;157.78
2026-08-01T14:27:55+02:00;router_py;80;600;270.0;2255;3529.75;6766.21
2026-08-01T14:27:55+02:00;router_py;80;600;300.0;2276;784.2;5507.53
2026-08-01T14:27:55+02:00;router_py;80;600;330.0;2279;116.27;3744.4
2026-08-01T14:27:55+02:00;router_py;80;600;360.0;2219;9369.33;11391.52
2026-08-01T14:27:55+02:00;router_py;80;600;390.0;2274;5781.79;9224.01
2026-08-01T14:27:55+02:00;router_py;80;600;420.0;2275;171.35;814.46
2026-08-01T14:27:55+02:00;router_py;80;600;450.0;2277;141.72;925.02
2026-08-01T14:27:55+02:00;router_py;80;600;480.0;2295;90.93;442.21
2026-08-01T14:27:55+02:00;router_py;80;600;510.0;2282;66.02;182.41
2026-08-01T14:27:55+02:00;router_py;80;600;540.0;2279;67.45;165.31
2026-08-01T14:27:55+02:00;router_py;80;600;570.0;2281;67.05;179.87
2026-08-01T14:40:12+02:00;router_java;100;600;0.0;2879;53.0;378.14
2026-08-01T14:40:12+02:00;router_java;100;600;30.0;2839;53.14;126.5
2026-08-01T14:40:12+02:00;router_java;100;600;60.0;2836;53.15;120.22
2026-08-01T14:40:12+02:00;router_java;100;600;90.0;2817;53.34;116.75
2026-08-01T14:40:12+02:00;router_java;100;600;120.0;2822;53.41;128.08
2026-08-01T14:40:12+02:00;router_java;100;600;150.0;2834;53.15;116.11
2026-08-01T14:40:12+02:00;router_java;100;600;180.0;2826;53.38;120.49
2026-08-01T14:40:12+02:00;router_java;100;600;210.0;2821;53.43;126.22
2026-08-01T14:40:12+02:00;router_java;100;600;240.0;2819;53.5;127.55
2026-08-01T14:40:12+02:00;router_java;100;600;270.0;2820;53.46;117.85
2026-08-01T14:40:12+02:00;router_java;100;600;300.0;2815;53.44;128.74
2026-08-01T14:40:12+02:00;router_java;100;600;330.0;2815;53.61;121.18
2026-08-01T14:40:12+02:00;router_java;100;600;360.0;2823;53.19;126.75
2026-08-01T14:40:12+02:00;router_java;100;600;390.0;2814;53.61;128.64
2026-08-01T14:40:12+02:00;router_java;100;600;420.0;2815;53.49;119.48
2026-08-01T14:40:12+02:00;router_java;100;600;450.0;2821;53.49;120.63
2026-08-01T14:40:12+02:00;router_java;100;600;480.0;2820;53.32;117.76
2026-08-01T14:40:12+02:00;router_java;100;600;510.0;2815;53.68;119.2
2026-08-01T14:40:12+02:00;router_java;100;600;540.0;2815;53.36;117.07
2026-08-01T14:40:12+02:00;router_java;100;600;570.0;2815;53.67;126.73
2026-08-01T14:52:23+02:00;router_cpp;100;600;0.0;2900;2.37;6.34
2026-08-01T14:52:23+02:00;router_cpp;100;600;30.0;2890;2.39;5.63
2026-08-01T14:52:23+02:00;router_cpp;100;600;60.0;2894;2.41;4.93
2026-08-01T14:52:23+02:00;router_cpp;100;600;90.0;2904;2.35;4.78
2026-08-01T14:52:23+02:00;router_cpp;100;600;120.0;2903;2.37;4.24
2026-08-01T14:52:23+02:00;router_cpp;100;600;150.0;2901;2.33;4.84
2026-08-01T14:52:23+02:00;router_cpp;100;600;180.0;2890;2.39;4.28
2026-08-01T14:52:23+02:00;router_cpp;100;600;210.0;2895;2.35;18.82
2026-08-01T14:52:23+02:00;router_cpp;100;600;240.0;2887;2.4;5.1
2026-08-01T14:52:23+02:00;router_cpp;100;600;270.0;2887;2.41;5.25
2026-08-01T14:52:23+02:00;router_cpp;100;600;300.0;2888;2.37;6.71
2026-08-01T14:52:23+02:00;router_cpp;100;600;330.0;2900;2.37;4.51
2026-08-01T14:52:23+02:00;router_cpp;100;600;360.0;2900;2.36;4.33
2026-08-01T14:52:23+02:00;router_cpp;100;600;390.0;2903;2.37;5.52
2026-08-01T14:52:23+02:00;router_cpp;100;600;420.0;2903;2.34;4.22
2026-08-01T14:52:23+02:00;router_cpp;100;600;450.0;2900;2.38;4.28
2026-08-01T14:52:23+02:00;router_cpp;100;600;480.0;2899;2.38;4.12
2026-08-01T14:52:23+02:00;router_cpp;100;600;510.0;2900;2.39;5.41
2026-08-01T14:52:23+02:00;router_cpp;100;600;540.0;2902;2.34;4.3
2026-08-01T14:52:23+02:00;router_cpp;100;600;570.0;2892;2.39;4.26
2026-08-01T20:44:54+02:00;router_py;50;30;0.0;1478;53.1;122.22
2026-08-01T20:46:28+02:00;router_py;80;60;0.0;2344;51.6;124.46
2026-08-01T20:46:28+02:00;router_py;80;60;30.0;2344;51.58;121.93
2026-08-01T20:48:25+02:00;router_java;100;60;0.0;2890;52.51;276.27
2026-08-01T20:48:25+02:00;router_java;100;60;30.0;2896;52.07;120.81
2026-08-01T20:54:14+02:00;router_cpp;100;60;0.0;2892;2.37;10.37
2026-08-01T20:54:14+02:00;router_cpp;100;60;30.0;2890;2.4;6.44
2026-08-01T22:38:30+02:00;router_py;80;120;0.0;2343;51.63;120.54
2026-08-01T22:38:30+02:00;router_py;80;120;30.0;2344;51.67;127.48
2026-08-01T22:38:30+02:00;router_py;80;120;60.0;2342;51.63;128.3
2026-08-01T22:38:30+02:00;router_py;80;120;90.0;2336;51.86;128.62
2026-08-01T22:41:12+02:00;router_java;100;120;0.0;2891;52.43;315.47
2026-08-01T22:41:12+02:00;router_java;100;120;30.0;2895;51.95;123.8
2026-08-01T22:41:12+02:00;router_java;100;120;60.0;2900;52.01;124.48
